chain,addr,protocol_name,type,addrChecksum
eth,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,Balancer,unclassified,0x76FCf0e8C7Ff37A47a799FA2cd4c13cDe0D981C9
eth,0x61b62c5d56ccd158a38367ef2f539668a06356ab,Uniswap,5050_Math,0x61B62c5D56ccD158A38367eF2f539668a06356aB
eth,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,SushiSwap,5050_Math,0x397FF1542f962076d0BFE58eA045FfA2d347ACa0
eth,0x3416cf6c708da44db2624d63ea0aaef7113527c6,Uniswap V3,UniswapV3_Math,0x3416cF6C708Da44DB2624D63ea0AAef7113527C6
eth,0x290a6a7460b308ee3f19023d2d00de604bcf5b42,Uniswap V3,err_cannot_get_abi,0x290A6a7460B308ee3F19023D2D00dE604bcf5B42
eth,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,Uniswap,5050_Math,0xAE461cA67B15dc8dc81CE7615e0320dA1A9aB8D5
eth,0xa3f558aebaecaf0e11ca4b2199cc5ed341edfd74,Uniswap V3,err_cannot_get_abi,0xa3f558aebAecAf0e11cA4b2199cC5Ed341edfd74
eth,0x5c128d25a21f681e678cb050e551a895c9309945,Uniswap V3,err_cannot_get_abi,0x5C128d25A21f681e678cB050E551A895c9309945
eth,0xed279fdd11ca84beef15af5d39bb4d4bee23f0ca,Curve Finance,Curve_V1_Stable_Math,0xEd279fDD11cA84bEef15AF5D39BB4d4bEE23F0cA
eth,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,Uniswap V3,UniswapV3_Math,0x7858E59e0C01EA06Df3aF3D20aC7B0003275D4Bf
eth,0x3211c6cbef1429da3d0d58494938299c92ad5860,Curve Finance,Curve_V2_Crypo_Math,0x3211C6cBeF1429da3D0d58494938299C92Ad5860
eth,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,Uniswap V3,UniswapV3_Math,0x99ac8cA7087fA4A2A1FB6357269965A2014ABc35
eth,0xdebf20617708857ebe4f679508e7b7863a8a8eee,Curve Finance,Curve_V1_Stable_Math,0xDeBF20617708857ebe4F679508E7b7863a8A8EeE
eth,0x97e7d56a0408570ba1a7852de36350f7713906ec,Uniswap V3,UniswapV3_Math,0x97e7d56A0408570bA1a7852De36350f7713906ec
eth,0xecd5e75afb02efa118af914515d6521aabd189f1,Curve Finance,Curve_V1_Stable_Math,0xEcd5e75AFb02eFa118AF914515D6521aaBd189F1
eth,0xc2e9f25be6257c210d7adf0d4cd6e3e881ba25f8,Uniswap V3,UniswapV3_Math,0xC2e9F25Be6257c210d7Adf0D4Cd6E3E881ba25f8
eth,0x43b4fdfd4ff969587185cdb6f0bd875c5fc83f8c,Curve Finance,Curve_V1_Stable_Math,0x43b4FdFD4Ff969587185cDB6f0BD875c5Fc83f8c
eth,0xebfe63ba0264ad639b3c41d2bfe1ad708f683bc8,KyberSwap Elastic,unclassified,0xeBfE63Ba0264aD639B3C41d2bfE1aD708F683bc8
eth,0xceff51756c56ceffca006cd410b03ffc46dd3a58,SushiSwap,5050_Math,0xCEfF51756c56CeFFCA006cD410B03FFC46dd3a58
eth,0x06da0fd433c1a5d7a4faa01111c044910a184553,SushiSwap,5050_Math,0x06da0fd433C1A5d7a4faa01111c044910A184553
eth,0xc26b89a667578ec7b3f11b2f98d6fd15c07c54ba,Curve Finance,Curve_V2_Crypo_Math,0xC26b89A667578ec7b3f11b2F98d6Fd15C07C54ba
eth,0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8,Uniswap V3,err_cannot_get_abi,0xa6Cc3C2531FdaA6Ae1A3CA84c2855806728693e8
eth,0xa2b47e3d5c44877cca798226b7b8118f9bfb7a56,Curve Finance,Curve_V1_Stable_Math,0xA2B47E3D5c44877cca798226B7B8118F9BFb7A56
eth,0x97be09f2523b39b835da9ea3857cfa1d3c660cbb,Uniswap,5050_Math,0x97BE09f2523B39B835Da9EA3857CfA1D3C660cBb
eth,0xef6bd9a62177dbc80d2eebb87d8012205db4be32,Uniswap V3,UniswapV3_Math,0xEF6Bd9a62177DBC80D2eEbB87D8012205dB4BE32
eth,0x840deeef2f115cf50da625f7368c24af6fe74410,Uniswap V3,UniswapV3_Math,0x840DEEef2f115Cf50DA625F7368C24af6fE74410
eth,0xe1573b9d29e2183b1af0e743dc2754979a40d237,Uniswap,5050_Math,0xE1573B9D29e2183B1AF0e743Dc2754979A40D237
eth,0xf253f83aca21aabd2a20553ae0bf7f65c755a07f,Curve Finance,Curve_V1_Stable_Math,0xf253f83AcA21aAbD2A20553AE0BF7F65C755A07F
eth,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,Uniswap,5050_Math,0xA478c2975Ab1Ea89e8196811F51A7B7Ade33eB11
eth,0x60594a405d53811d3bc4766596efd80fd545a270,Uniswap V3,err_cannot_get_abi,0x60594a405d53811d3BC4766596EFD80fd545A270
eth,0x3e04863dba602713bb5d0edbf7db7c3a9a2b6027,SushiSwap,5050_Math,0x3E04863DBa602713Bb5d0edbf7DB7C3A9A2B6027
eth,0xf56d08221b5942c428acc5de8f78489a97fc5599,Uniswap V3,err_cannot_get_abi,0xf56D08221B5942C428Acc5De8f78489A97fC5599
eth,0x7b73644935b8e68019ac6356c40661e1bc315860,Uniswap,5050_Math,0x7B73644935b8e68019aC6356c40661E1bc315860
eth,0x9ec96dcb54331626b79d8450a3daa9bcfa02e0b0,Uniswap,5050_Math,0x9EC96dcB54331626B79d8450a3daa9BcFa02E0b0
eth,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,Uniswap,5050_Math,0xcCb63225a7B19dcF66717e4d40C9A72B39331d61
eth,0x87650d7bbfc3a9f10587d7778206671719d9910d,Curve Finance,Curve_V1_Stable_Math,0x87650D7bbfC3A9F10587d7778206671719d9910D
eth,0x87650d7bbfc3a9f10587d7778206671719d9910d,Curve Finance,Curve_V1_Stable_Math,0x87650D7bbfC3A9F10587d7778206671719d9910D
eth,0xf4c0dd9b82da36c07605df83c8a416f11724d88b,Balancer,unclassified,0xF4C0DD9B82DA36C07605df83c8a416F11724d88b
eth,0x4a86c01d67965f8cb3d0aaa2c655705e64097c31,SushiSwap,5050_Math,0x4A86C01d67965f8cB3d0AAA2c655705E64097C31
eth,0x795065dcc9f64b5614c407a6efdc400da6221fb0,SushiSwap,5050_Math,0x795065dCc9f64b5614C407a6EFDC400DA6221FB0
eth,0xe8c6c9227491c0a8156a0106a0204d881bb7e531,Uniswap V3,err_cannot_get_abi,0xe8c6c9227491C0a8156A0106A0204d881BB7E531
eth,0x8216f17d1db2cf6f35c44a5d26cdea5d379362c9,Uniswap V3,UniswapV3_Math,0x8216f17D1db2CF6f35C44A5D26CDEa5D379362C9
eth,0x8216f17d1db2cf6f35c44a5d26cdea5d379362c9,Uniswap V3,UniswapV3_Math,0x8216f17D1db2CF6f35C44A5D26CDEa5D379362C9
eth,0xd3d2e2692501a5c9ca623199d38826e513033a17,Uniswap,5050_Math,0xd3d2E2692501A5c9Ca623199D38826e513033a17
eth,0x03345aa2a667ab6920f1d0095b071f1923cbd915,Uniswap V3,UniswapV3_Math,0x03345aa2a667aB6920f1d0095B071f1923cbd915
eth,0xe57180685e3348589e9521aa53af0bcd497e884d,Curve Finance,Curve_V1_Stable_Math,0xE57180685E3348589E9521aa53Af0BCD497E884d
eth,0xad9fc170bdbd30d2ec38cf26b75e6238fe9ec48f,RadioShack,err_cannot_get_abi,0xAD9Fc170bDbD30d2Ec38CF26B75e6238fe9Ec48f
eth,0xad9fc170bdbd30d2ec38cf26b75e6238fe9ec48f,RadioShack,err_cannot_get_abi,0xAD9Fc170bDbD30d2Ec38CF26B75e6238fe9Ec48f
eth,0xad9fc170bdbd30d2ec38cf26b75e6238fe9ec48f,RadioShack,err_cannot_get_abi,0xAD9Fc170bDbD30d2Ec38CF26B75e6238fe9Ec48f
eth,0x6395ddd70f6a6c300f36f0dcf1fcce07e83143cf,Uniswap V3,UniswapV3_Math,0x6395DDd70f6A6c300f36f0dcF1FccE07e83143cf
eth,0xb6eadc999f4687642dc9d20582ff43ae926a8ad5,Uniswap V3,UniswapV3_Math,0xB6eAdC999f4687642dc9d20582ff43Ae926A8ad5
eth,0xe42318ea3b998e8355a3da364eb9d48ec725eb45,Uniswap V3,err_cannot_get_abi,0xe42318eA3b998e8355a3Da364EB9D48eC725Eb45
eth,0x33baeda08b8afacc4d3d07cf31d49fc1f1f3e893,Curve Finance,Curve_V1_Stable_Math,0x33baeDa08b8afACc4d3d07cf31d49FC1F1f3E893
eth,0x0f3159811670c117c372428d4e69ac32325e4d0f,Curve Finance,Curve_V2_Crypo_Math,0x0f3159811670c117c372428D4E69AC32325e4D0F
eth,0x4e43151b78b5fbb16298c1161fcbf7531d5f8d93,Curve Finance,Curve_V1_Stable_Math,0x4e43151b78b5fbb16298C1161fcbF7531d5F8D93
eth,0xf95aaa7ebb1620e46221b73588502960ef63dba0,Curve Finance,Curve_V1_Stable_Math,0xF95AAa7EBB1620e46221B73588502960Ef63dBa0
eth,0xf95aaa7ebb1620e46221b73588502960ef63dba0,Curve Finance,Curve_V1_Stable_Math,0xF95AAa7EBB1620e46221B73588502960Ef63dBa0
eth,0x48d20b3e529fb3dd7d91293f80638df582ab2daa,Uniswap,5050_Math,0x48D20b3e529fB3DD7D91293f80638dF582AB2Daa
eth,0xefb47fcfcad4f96c83d4ca676842fb03ef20a477,ShibaSwap,5050_Math,0xEFb47fcFCaD4F96c83D4ca676842fB03Ef20a477
eth,0x6bfe880ed1d639bf80167b93cc9c56a39c1ba2dc,Curve Finance,Curve_V2_Crypo_Math,0x6bfE880Ed1d639bF80167b93cc9c56a39C1Ba2dC
eth,0x69d91b94f0aaf8e8a2586909fa77a5c2c89818d5,Uniswap V3,err_cannot_get_abi,0x69D91B94f0AaF8e8A2586909fA77A5c2c89818d5
eth,0x453d92c7d4263201c69aacfaf589ed14202d83a4,Curve Finance,Curve_V1_Stable_Math,0x453D92C7d4263201C69aACfaf589Ed14202d83a4
eth,0x453d92c7d4263201c69aacfaf589ed14202d83a4,Curve Finance,Curve_V1_Stable_Math,0x453D92C7d4263201C69aACfaf589Ed14202d83a4
eth,0x06c3c090b9a3ec53872e8e4af93b77d66b00297b,Uniswap V3,UniswapV3_Math,0x06c3c090B9a3EC53872e8e4af93b77D66b00297b
eth,0xa9ffb27d36901f87f1d0f20773f7072e38c5bfba,Uniswap V3,err_cannot_get_abi,0xa9ffb27d36901F87f1D0F20773f7072e38C5bfbA
eth,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,SushiSwap,5050_Math,0xC3D03e4F041Fd4cD388c549Ee2A29a9E5075882f
eth,0xc29562b045d80fd77c69bec09541f5c16fe20d9d,Balancer,unclassified,0xc29562b045D80fD77c69Bec09541F5c16fe20d9d
eth,0x87986ae1e99f99da1f955d16930dc8914ffbed56,Uniswap V3,err_cannot_get_abi,0x87986Ae1e99f99Da1f955D16930DC8914fFBED56
eth,0x87986ae1e99f99da1f955d16930dc8914ffbed56,Uniswap V3,err_cannot_get_abi,0x87986Ae1e99f99Da1f955D16930DC8914fFBED56
eth,0x5839a39ff94c1e602b6d7284df9f68bb296ef7b9,Uniswap V3,err_cannot_get_abi,0x5839a39Ff94c1e602B6D7284df9F68bB296ef7B9
eth,0x56695c26b3cdb528815cd22ff7b47510ab821efd,Frax,5050_Math,0x56695c26b3Cdb528815cd22fF7B47510ab821EFd
eth,0x1498bd576454159bb81b5ce532692a8752d163e8,SushiSwap,5050_Math,0x1498bd576454159Bb81B5Ce532692a8752D163e8
eth,0xc2a856c3aff2110c1171b8f942256d40e980c726,Uniswap V3,err_cannot_get_abi,0xc2A856c3afF2110c1171B8f942256d40E980C726
eth,0x9c4fe5ffd9a9fc5678cfbd93aa2d4fd684b67c4c,Uniswap,5050_Math,0x9C4Fe5FFD9A9fC5678cFBd93Aa2D4FD684b67C4C
eth,0x4807862aa8b2bf68830e4c8dc86d0e9a998e085a,Curve Finance,Curve_V1_Stable_Math,0x4807862AA8b2bF68830e4C8dc86D0e9A998e085a
eth,0x9c6d47ff73e0f5e51be5fd53236e3f595c5793f2,Balancer,Curve_V1_Stable_Math,0x9c6d47Ff73e0F5E51BE5FD53236e3F595C5793F2
eth,0xb460daa847c45f1c4a41cb05bfb3b51c92e41b36,Balancer,unclassified,0xb460DAa847c45f1C4a41cb05BFB3b51c92e41B36
eth,0x98a7f18d4e56cfe84e3d081b40001b3d5bd3eb8b,Curve Finance,Curve_V2_Crypo_Math,0x98a7F18d4E56Cfe84E3D081B40001B3d5bD3eB8B
eth,0xfc1e8bf3e81383ef07be24c3fd146745719de48d,Curve Finance,Curve_V2_Crypo_Math,0xFc1e8bf3E81383Ef07Be24c3FD146745719DE48D
eth,0x82917fb0dd65b0e5c85eea66e4f5c1ed484bc629,SushiSwap,5050_Math,0x82917Fb0Dd65B0e5C85Eea66E4f5C1eD484bC629
eth,0xb143bbeb287dcd1034da6e7186ec695316fff78f,Uniswap V3,err_cannot_get_abi,0xb143BBEb287Dcd1034DA6E7186eC695316FfF78f
eth,0x21410232b484136404911780bc32756d5d1a9fa9,Curve Finance,Curve_V2_Crypo_Math,0x21410232B484136404911780bC32756D5d1a9Fa9
eth,0x21410232b484136404911780bc32756d5d1a9fa9,Curve Finance,Curve_V2_Crypo_Math,0x21410232B484136404911780bC32756D5d1a9Fa9
eth,0x7fc77b5c7614e1533320ea6ddc2eb61fa00a9714,Curve Finance,Curve_V1_Stable_Math,0x7fC77b5c7614E1533320Ea6DDc2Eb61fa00A9714
eth,0xcf6daab95c476106eca715d48de4b13287ffdeaa,ShibaSwap,5050_Math,0xCF6dAAB95c476106ECa715D48DE4b13287ffDEAa
eth,0x7b42d77bd2fee3c98baa58d559b83ff3bb4702cf,Curve Finance,Curve_V1_Stable_Math,0x7B42d77bd2feE3c98baA58D559B83Ff3bB4702cf
eth,0x0ee0cb563a52ae1170ac34fbb94c50e89adde4bd,Uniswap,5050_Math,0x0ee0cb563A52Ae1170Ac34fBb94C50e89aDDE4bD
eth,0xcd452c162da7761f08f656b8e5ede3a385981378,Solidly,unclassified,0xcD452c162dA7761f08F656B8e5eDe3A385981378
eth,0x4ca9b3063ec5866a4b82e437059d2c43d1be596f,Curve Finance,Curve_V1_Stable_Math,0x4CA9b3063Ec5866A4B82E437059D2C43d1be596F
eth,0x4ca9b3063ec5866a4b82e437059d2c43d1be596f,Curve Finance,Curve_V1_Stable_Math,0x4CA9b3063Ec5866A4B82E437059D2C43d1be596F
eth,0x838af967537350d2c44abb8c010e49e32673ab94,Curve Finance,Curve_V2_Crypo_Math,0x838af967537350D2C44ABB8c010E49E32673ab94
eth,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,Uniswap,5050_Math,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f
eth,0xc3f279090a47e80990fe3a9c30d24cb117ef91a8,SushiSwap,5050_Math,0xC3f279090a47e80990Fe3a9c30d24Cb117EF91a8
eth,0xe6bcb55f45af6a2895fadbd644ced981bfa825cb,KyberSwap Elastic,unclassified,0xe6bcB55f45aF6a2895FaDBD644cED981BfA825cb
eth,0x4f062658eaaf2c1ccf8c8e36d6824cdf41167956,Curve Finance,Curve_V1_Stable_Math,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956
eth,0xd4e7a6e2d03e4e48dfc27dd3f46df1c176647e38,SushiSwap,5050_Math,0xd4e7a6e2D03e4e48DfC27dd3f46DF1c176647E38
eth,0xe15e6583425700993bd08f51bf6e7b73cd5da91b,Uniswap V3,err_cannot_get_abi,0xe15e6583425700993bd08F51bF6e7B73cd5da91B
eth,0xdf19389d0b2bee33230d73f07c8e0e2c4e78fb59,Uniswap V3,UniswapV3_Math,0xDF19389D0b2BeE33230D73F07c8E0e2c4e78Fb59
eth,0xc1cd3d0913f4633b43fcddbcd7342bc9b71c676f,Uniswap V3,err_cannot_get_abi,0xc1cd3D0913f4633b43FcdDBCd7342bC9b71C676f
eth,0xca7c2771d248dcbe09eabe0ce57a62e18da178c0,Uniswap,5050_Math,0xca7c2771D248dCBe09EABE0CE57A62e18dA178c0
eth,0xd9410e276c4147849df154396a6b7ebe8d9abac0,Uniswap V3,err_cannot_get_abi,0xD9410e276c4147849dF154396a6b7eBe8d9ABac0
eth,0x25647e01bd0967c1b9599fa3521939871d1d0888,Uniswap,5050_Math,0x25647E01Bd0967C1B9599FA3521939871D1d0888
eth,0xdb06a76733528761eda47d356647297bc35a98bd,SushiSwap,5050_Math,0xdB06a76733528761Eda47d356647297bC35a98BD
eth,0xe3c190c57b5959ae62efe3b6797058b76ba2f5ef,Curve Finance,Curve_V1_Stable_Math,0xe3c190c57b5959Ae62EfE3B6797058B76bA2f5eF
eth,0x2d0ba902badaa82592f0e1c04c71d66cea21d921,Uniswap,5050_Math,0x2D0BA902baDAA82592f0E1C04c71d66ceA21D921
eth,0xf58b9748e838d09ff3ccc20d602321003c516dc2,Uniswap V3,err_cannot_get_abi,0xF58B9748E838d09FF3ccC20d602321003c516dc2
eth,0x68082ecc5bbad8fe77c2cb9d0e3403d9a00ccbc2,Uniswap V3,err_cannot_get_abi,0x68082eCc5bBad8fe77C2Cb9D0e3403D9A00ccBc2
eth,0xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,Uniswap V3,err_cannot_get_abi,0xAc4b3DacB91461209Ae9d41EC517c2B9Cb1B7DAF
eth,0x6e314039f4c56000f4ebb3a7854a84cc6225fb92,Curve Finance,Curve_V2_Crypo_Math,0x6e314039f4C56000F4ebb3a7854A84cC6225Fb92
eth,0xc54ba7aabe7164ca2aa092900060fe2ba6eccd8b,Uniswap,5050_Math,0xc54Ba7AAbE7164Ca2Aa092900060fE2ba6eCCD8B
eth,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,SushiSwap,5050_Math,0x088ee5007C98a9677165D78dD2109AE4a3D04d0C
eth,0x326290a1b0004eee78fa6ed4f1d8f4b2523ab669,Curve Finance,Curve_V1_Stable_Math,0x326290A1B0004eeE78fa6ED4F1d8f4b2523ab669
eth,0x97e1fcb93ae7267dbafad23f7b9afaa08264cfd8,Uniswap,5050_Math,0x97E1FcB93ae7267dBAFaD23f7b9AFAA08264CFd8
eth,0x824a30f2984f9013f2c8d0a29c0a3cc5fd5c0673,Uniswap V3,UniswapV3_Math,0x824A30F2984F9013F2C8d0A29c0a3cC5fd5C0673
eth,0x2eb8f5708f238b0a2588f044ade8dea7221639ab,Uniswap V3,err_cannot_get_abi,0x2Eb8f5708f238B0A2588f044ade8DeA7221639ab
eth,0xf1ddc084500fc774bb835f412aea908259b55ce4,Uniswap V3,err_cannot_get_abi,0xF1DDc084500FC774Bb835f412AEA908259b55cE4
eth,0x74ed5d42203806c8cdcf2f04ca5f60dc777b901c,Curve Finance,Curve_V2_Crypo_Math,0x74ED5d42203806c8CDCf2F04Ca5F60DC777b901c
eth,0x74ed5d42203806c8cdcf2f04ca5f60dc777b901c,Curve Finance,Curve_V2_Crypo_Math,0x74ED5d42203806c8CDCf2F04Ca5F60DC777b901c
eth,0x74ed5d42203806c8cdcf2f04ca5f60dc777b901c,Curve Finance,Curve_V2_Crypo_Math,0x74ED5d42203806c8CDCf2F04Ca5F60DC777b901c
eth,0x9e0905249ceefffb9605e034b534544684a58be6,Uniswap V3,err_cannot_get_abi,0x9e0905249CeEFfFB9605E034b534544684A58BE6
eth,0xe3d3551bb608e7665472180a20280630d9e938aa,Uniswap,5050_Math,0xE3d3551BB608e7665472180a20280630D9E938aa
eth,0xcb0e14e96f2cefa8550ad8e4aea344f211e5061d,Balancer,unclassified,0xCB0e14e96f2cEFA8550ad8e4aeA344F211E5061d
eth,0xb90e7d6cc60d8d044f0b1bcf192e9c2ab06b18af,Uniswap V3,UniswapV3_Math,0xB90E7D6cC60D8D044f0B1bcF192e9c2ab06b18AF
eth,0xb90e7d6cc60d8d044f0b1bcf192e9c2ab06b18af,Uniswap V3,UniswapV3_Math,0xB90E7D6cC60D8D044f0B1bcF192e9c2ab06b18AF
eth,0xb90e7d6cc60d8d044f0b1bcf192e9c2ab06b18af,Uniswap V3,UniswapV3_Math,0xB90E7D6cC60D8D044f0B1bcF192e9c2ab06b18AF
eth,0x31503dcb60119a812fee820bb7042752019f2355,SushiSwap,5050_Math,0x31503dcb60119A812feE820bb7042752019F2355
eth,0x34ff465ee92516e9855eb60f520df0384f410b45,Uniswap V3,err_cannot_get_abi,0x34Ff465ee92516e9855EB60f520dF0384f410B45
eth,0x992f534fcc87864875224d142d6bf054b1882160,Uniswap V3,err_cannot_get_abi,0x992f534fcc87864875224d142d6Bf054B1882160
eth,0x992f534fcc87864875224d142d6bf054b1882160,Uniswap V3,err_cannot_get_abi,0x992f534fcc87864875224d142d6Bf054B1882160
eth,0x5281e311734869c64ca60ef047fd87759397efe6,Uniswap,5050_Math,0x5281E311734869C64ca60eF047fd87759397EFe6
eth,0x3ffedcddd268511acc44ae67845bdd56c8417fa4,Uniswap V3,err_cannot_get_abi,0x3fFedCDDD268511acC44aE67845bdd56c8417fA4
eth,0x07af6bb51d6ad0cf126e3ed2dee6eac34bf094f8,Frax,5050_Math,0x07AF6BB51d6Ad0Cf126E3eD2DeE6EaC34BF094F8
eth,0x0ce6a5ff5217e38315f87032cf90686c96627caa,Curve Finance,Curve_V1_Stable_Math,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA
eth,0x0ce6a5ff5217e38315f87032cf90686c96627caa,Curve Finance,Curve_V1_Stable_Math,0x0Ce6a5fF5217e38315f87032CF90686C96627CAA
eth,0x0e9b5b092cad6f1c5e6bc7f89ffe1abb5c95f1c2,Curve Finance,Curve_V2_Crypo_Math,0x0E9B5B092caD6F1c5E6bc7f89Ffe1abb5c95F1C2
eth,0x11181bd3baf5ce2a478e98361985d42625de35d1,Uniswap,5050_Math,0x11181bD3BAF5cE2A478E98361985d42625DE35D1
eth,0x4b5ab61593a2401b1075b90c04cbcdd3f87ce011,Uniswap V3,err_cannot_get_abi,0x4b5Ab61593A2401B1075b90c04cBCDD3F87CE011
eth,0x470e8de2ebaef52014a47cb5e6af86884947f08c,Uniswap,5050_Math,0x470e8de2eBaef52014A47Cb5E6aF86884947F08c
eth,0x6ada49aeccf6e556bb7a35ef0119cc8ca795294a,Uniswap,5050_Math,0x6AdA49AECCF6E556Bb7a35ef0119Cc8ca795294A
eth,0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb,Uniswap V3,err_cannot_get_abi,0x5aB53EE1d50eeF2C1DD3d5402789cd27bB52c1bB
eth,0xa4e0faa58465a2d369aa21b3e42d43374c6f9613,Uniswap V3,err_cannot_get_abi,0xa4e0faA58465A2D369aa21B3e42d43374c6F9613
eth,0x958db6e53d1c2bc18daa0ec86a05eb2244dd4e94,Uniswap,5050_Math,0x958db6E53d1c2bC18DaA0EC86A05eB2244dD4E94
eth,0x958db6e53d1c2bc18daa0ec86a05eb2244dd4e94,Uniswap,5050_Math,0x958db6E53d1c2bC18DaA0EC86A05eB2244dD4E94
eth,0xec54859519293b8784bc5bf28144166f313618af,Uniswap,5050_Math,0xEc54859519293B8784bc5Bf28144166f313618aF
eth,0x5fae7e604fc3e24fd43a72867cebac94c65b404a,Curve Finance,Curve_V2_Crypo_Math,0x5FAE7E604FC3e24fd43A72867ceBaC94c65b404A
eth,0x4a08cf0a7bca217c24b9ee99c0395052f3707d68,Uniswap,5050_Math,0x4a08CF0a7bcA217c24b9EE99c0395052f3707d68
eth,0x084b5191bd08412952337b1108b6e5942418928f,Uniswap V3,err_cannot_get_abi,0x084B5191Bd08412952337b1108b6e5942418928f
eth,0x6d74443bb2d50785989a7212ebfd3a8dbabd1f60,Uniswap,5050_Math,0x6D74443bb2d50785989a7212eBfd3a8dbABD1F60
eth,0x666ed8c2151f00e7e58b4d941f65a9df68d2245b,Uniswap V3,UniswapV3_Math,0x666ed8c2151f00E7e58B4D941F65A9df68D2245B
eth,0xff64cb7ba5717a10dabc4be3a41acd2c2f95ee22,ShibaSwap,5050_Math,0xFf64Cb7Ba5717a10DAbC4Be3A41acd2C2F95eE22
eth,0xb08885e6026bab4333a80024ec25a1a3e1ff2b8a,Balancer,Curve_V1_Stable_Math,0xB08885e6026bab4333A80024Ec25a1a3e1FF2b8A
eth,0x2bc477c7c00511ec8a2ea667dd8210af9ff15e1d,Uniswap V3,err_cannot_get_abi,0x2bc477c7C00511eC8a2EA667dD8210AF9FF15e1D
eth,0xf7b55c3732ad8b2c2da7c24f30a69f55c54fb717,Curve Finance,Curve_V1_Stable_Math,0xf7b55C3732aD8b2c2dA7c24f30A69f55c54FB717
eth,0xf7b55c3732ad8b2c2da7c24f30a69f55c54fb717,Curve Finance,Curve_V1_Stable_Math,0xf7b55C3732aD8b2c2dA7c24f30A69f55c54FB717
eth,0x61eb53ee427ab4e007d78a9134aacb3101a2dc23,SushiSwap,5050_Math,0x61eB53ee427aB4E007d78A9134AaCb3101A2DC23
eth,0x8ef79d6c328c25da633559c20c75f638a4863462,Uniswap,5050_Math,0x8EF79D6C328C25dA633559c20c75f638A4863462
eth,0xbec570d92afb7ffc553bdd9d4b4638121000b10d,Curve Finance,Curve_V2_Crypo_Math,0xBEc570d92AFB7fFc553bdD9d4B4638121000b10D
eth,0x9db9e0e53058c89e5b94e29621a205198648425b,Uniswap V3,UniswapV3_Math,0x9Db9e0e53058C89e5B94e29621a205198648425B
eth,0xc5be99a02c6857f9eac67bbce58df5572498f40c,Uniswap,5050_Math,0xc5be99A02C6857f9Eac67BbCE58DF5572498F40c
eth,0xe532b04d2f2e921dfec69e132e9214d2f82df304,Uniswap,5050_Math,0xE532b04d2F2E921dfEC69E132e9214D2F82DF304
eth,0x8a34b5ad76f528bfec06c80d85ef3b53da7fc300,Balancer,Curve_V1_Stable_Math,0x8A34b5ad76F528bfEc06c80D85EF3b53dA7FC300
eth,0x6033368e4a402605294c91cf5c03d72bd96e7d8d,Uniswap,5050_Math,0x6033368e4a402605294c91CF5c03d72bd96E7D8D
eth,0x29f0096512b4af1d689c1a11a867a6e707a8dcde,Uniswap V3,err_cannot_get_abi,0x29F0096512B4af1d689c1a11A867A6e707a8DcDe
eth,0xb64508b9f7b81407549e13db970dd5bb5c19107f,Uniswap V3,UniswapV3_Math,0xb64508B9f7b81407549e13DB970DD5BB5C19107F
eth,0x8eb6c82c3081bbbd45dcac5afa631aac53478b7c,Balancer,unclassified,0x8eB6c82C3081bBBd45DcAC5afA631aaC53478b7C
eth,0x31c325a01861c7dbd331a9270296a31296d797a0,Curve Finance,Curve_V2_Crypo_Math,0x31c325A01861c7dBd331a9270296a31296D797A0
eth,0x5720eb958685deeeb5aa0b34f677861ce3a8c7f5,Uniswap V3,err_cannot_get_abi,0x5720EB958685dEEEB5AA0b34F677861cE3a8c7F5
eth,0xcd8286b48936cdac20518247dbd310ab681a9fbf,Uniswap V3,err_cannot_get_abi,0xCD8286b48936cDAC20518247dBD310ab681A9fBf
eth,0xa5e9c917b4b821e4e0a5bbefce078ab6540d6b5e,Uniswap,5050_Math,0xA5e9C917b4B821e4E0A5bbeFce078Ab6540d6B5E
eth,0x3016a43b482d0480460f6625115bd372fe90c6bf,Uniswap,5050_Math,0x3016A43B482d0480460f6625115bd372FE90c6bf
eth,0x072f14b85add63488ddad88f855fda4a99d6ac9b,Balancer,unclassified,0x072f14B85ADd63488DDaD88f855Fda4A99d6aC9B
eth,0x6a6283ab6e31c2aec3fa08697a8f806b740660b2,Curve Finance,Curve_V2_Crypo_Math,0x6a6283aB6e31C2AeC3fA08697A8F806b740660b2
eth,0xd1d5a4c0ea98971894772dcd6d2f1dc71083c44e,Uniswap V3,err_cannot_get_abi,0xD1D5A4c0eA98971894772Dcd6D2f1dc71083C44E
