chain,addr,protocol_name
eth,0xcb386c406181f61839f5ee6943afc6894608337e,Uniswap V3
eth,0x2ca1d6950182d28434f89a719ed9e915b8c417b5,Uniswap V3
eth,0x82dbc2673e9640343d263a3c55de49021ad39ae2,SushiSwap
eth,0x3478b3ecc153ce61ea3c6788611fdbb374d4305d,Uniswap
eth,0x3478b3ecc153ce61ea3c6788611fdbb374d4305d,Uniswap
eth,0x27fd0857f0ef224097001e87e61026e39e1b04d1,Uniswap
eth,0xb0f4a77bde7fee134265307c5cc19abff0ba409b,Uniswap V3
eth,0x8a127deb3417793a58ca9f615e389d5a688312a3,Uniswap V3
eth,0x3688ec45e6c03e78954f96a17d3dc4d7c4794ca4,Uniswap V3
eth,0xf848e97469538830b0b147152524184a255b9106,Uniswap
eth,0x0fafafd3c393ead5f5129cfc7e0e12367088c473,Curve Finance
eth,0xda3a20aad0c34fa742bd9813d45bbf67c787ae0b,Uniswap
eth,0x36e2fcccc59e5747ff63a03ea2e5c0c2c14911e7,SushiSwap
eth,0x329239599afb305da0a2ec69c58f8a6697f9f88d,Curve Finance
eth,0x55d5c232d921b9eaa6b37b5845e439acd04b4dba,Uniswap
eth,0xa2f6a219a51b4682e34a13a94c160d6c79cdca35,Uniswap
eth,0xa2f6a219a51b4682e34a13a94c160d6c79cdca35,Uniswap
eth,0xb386c1d831eed803f5e8f274a59c91c4c22eeac0,Uniswap V3
eth,0xb386c1d831eed803f5e8f274a59c91c4c22eeac0,Uniswap V3
eth,0xfd76be67fff3bac84e3d5444167bbc018f5968b6,Uniswap V3
eth,0x2dee10627a6861e92ee8684c02e28b13fafac304,Uniswap V3
eth,0x99dfde431b40321a35deb6aeb55cf338ddd6eccd,Uniswap
eth,0xaf31fd9c3b0350424bf96e551d2d1264d8466205,Uniswap
eth,0x1e11fcab5bd387bc783f3dd03b379402ee2f9e06,Uniswap
eth,0xd330236c40712d9003768ba70c70af2fc0739451,Uniswap V3
eth,0x88395224c3709be9a700624bd9246459585c56b0,Uniswap V3
eth,0x03bc32cbaf0516945db77a32f2479379585aa17b,Uniswap V3
eth,0x4fc6d57b46dc9c00e43040471b624ac8477b04df,Uniswap
eth,0x4fc6d57b46dc9c00e43040471b624ac8477b04df,Uniswap
eth,0x811beed0119b4afce20d2583eb608c6f7af1954f,Uniswap
eth,0x0e771890c978eb058680199cae7b0b59fe520ad1,Uniswap V3
eth,0x69884da24f31960f694a8fa1f30aa8e0416fbd04,Uniswap
eth,0x5d811a9d059ddab0c18b385ad3b752f734f011cb,Uniswap V3
eth,0x5d811a9d059ddab0c18b385ad3b752f734f011cb,Uniswap V3
eth,0x559ebe4e206e6b4d50e9bd3008cda7ce640c52cb,SushiSwap
eth,0x831261f44931b7da8ba0dcc547223c60bb75b47f,Balancer
eth,0x831261f44931b7da8ba0dcc547223c60bb75b47f,Balancer
eth,0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad,Uniswap
eth,0xebd54ad6c1d4b079bdc20ecf36dd29d1d76c9977,Uniswap
eth,0x3dd49f67e9d5bc4c5e6634b3f70bfd9dc1b6bd74,Uniswap
eth,0x75f89ffbe5c25161cbc7e97c988c9f391eaefaf9,Uniswap
eth,0xc3b19502f8c02be75f3f77fd673503520deb51dd,Curve Finance
eth,0x514f35a92a13bc7093f299af5d8ebb1387e42d6b,Balancer
eth,0xe3fe800b0de664bf0bca8ad58ecbc73b259047b0,Uniswap V3
eth,0x819f3450da6f110ba6ea52195b3beafa246062de,Uniswap
eth,0xb11158073b4cb6061b61f39cdad5a9acf7b72136,Uniswap V3
eth,0xb11158073b4cb6061b61f39cdad5a9acf7b72136,Uniswap V3
eth,0x9359c87b38dd25192c5f2b07b351ac91c90e6ca7,Uniswap V3
eth,0x32ce7e48debdccbfe0cd037cc89526e4382cb81b,Uniswap
eth,0x0dba3dfee43d9b6450c716c58fdae8d3be37fdc9,ShibaSwap
eth,0x29f07e631a2f990e1f6117c6285a44e746b1f090,Uniswap
eth,0x29f07e631a2f990e1f6117c6285a44e746b1f090,Uniswap
eth,0x3d656dad255ca189d497a7b0f2c4b06ffe5cb9b0,Uniswap V3
eth,0xc897b98272aa23714464ea2a0bd5180f1b8c0025,Curve Finance
eth,0x618788357d0ebd8a37e763adab3bc575d54c2c7d,Curve Finance
eth,0x618788357d0ebd8a37e763adab3bc575d54c2c7d,Curve Finance
eth,0x4be410e2ff6a5f1718ada572afa9e8d26537242b,Uniswap V3
eth,0x80c7770b4399ae22149db17e97f9fc8a10ca5100,Uniswap V3
eth,0x1837164d1ac7cb56d75c8964aab903a26ee02286,Uniswap V3
eth,0x6490828bd87be38279a36f029f3b9af8b4e14b49,Uniswap
eth,0x153f2044feace1eb377c6e1cf644d12677bd86fd,Uniswap
eth,0x0be902716176d66364f1c2ecf25829a6d95c5bee,Uniswap
eth,0x0be902716176d66364f1c2ecf25829a6d95c5bee,Uniswap
eth,0x0be902716176d66364f1c2ecf25829a6d95c5bee,Uniswap
eth,0x3df70e5b6edead5277590d3de5731d17f46e043b,Uniswap
eth,0xfceaaf9792139bf714a694f868a215493461446d,SushiSwap
eth,0x31fa985bb0c282a814e7f3f0dce88b2a44197f60,SushiSwap
eth,0x3854612b93b140726167cca5418b01e832515d42,Uniswap
eth,0xc25a70151578fc52c3e3e5d379249488abc4ef71,Uniswap V3
eth,0x7736b5006d90d5d5c0ee8148f1ea07ef82ab1677,Uniswap V3
eth,0x1a89ae3ba4f9a97b10bac6a77061f00bb956858b,Uniswap V3
eth,0xfe9a776154f30281517d4f06578591911906f4e1,SushiSwap
eth,0x23d15edceb5b5b3a23347fa425846de80a2e8e5c,Uniswap
eth,0x23d15edceb5b5b3a23347fa425846de80a2e8e5c,Uniswap
eth,0x9c2dc3d5ffcecf61312c5f4c00660695b32fb3d1,DOOAR
eth,0xa40bb1c47f6dd27142a2bd7c93bfa98db9d1f5c5,Uniswap
eth,0x14b49fe0aeca3beabfee01b16900322313089681,Uniswap V3
eth,0x14b49fe0aeca3beabfee01b16900322313089681,Uniswap V3
eth,0x2e4784446a0a06df3d1a040b03e1680ee266c35a,Uniswap V3
eth,0x68d01efdfbe5c0eebe3b19b571b18ae6d6ee16fc,Uniswap V3
eth,0xb2dcaa15fbd8460bcb9cfab5aebea7ab0ed328fe,Uniswap V3
eth,0xb2dcaa15fbd8460bcb9cfab5aebea7ab0ed328fe,Uniswap V3
eth,0xb2dcaa15fbd8460bcb9cfab5aebea7ab0ed328fe,Uniswap V3
eth,0x1e888882d0f291dd88c5605108c72d414f29d460,SushiSwap
eth,0xe68acf3a42b74b0d7609330661732b08a28febee,Uniswap V3
eth,0xe68acf3a42b74b0d7609330661732b08a28febee,Uniswap V3
eth,0x3d3f13f2529ec3c84b2940155effbf9b39a8f3ec,SushiSwap
eth,0xaf585783337434fee47c9abfbd737156f9a84dd1,Uniswap V3
eth,0xaf585783337434fee47c9abfbd737156f9a84dd1,Uniswap V3
eth,0x5764a6f2212d502bc5970f9f129ffcd61e5d7563,Uniswap V3
eth,0xf8a95b2409c27678a6d18d950c5d913d5c38ab03,Uniswap V3
eth,0x3bf862093cbb6412b6ee498f4d652bba005aa7f3,Uniswap
eth,0x9437ad40056ca3ec2fc1efe41885ad4b6ac46061,Uniswap V3
eth,0x70bb8e6844dfb681810fd557dd741bcaf027bf94,Uniswap V3
eth,0xcbcc3cbad991ec59204be2963b4a87951e4d292b,Uniswap V3
eth,0xb5de0c3753b6e1b4dba616db82767f17513e6d4e,SushiSwap
eth,0x3fb4cb7f1e2e5110adf709dd277d77381c886ea9,Uniswap
eth,0x6028eb8adda090cdf08fb5dfbe873081fd736867,Uniswap
eth,0x450e653a0a125a1dc36d3901d3cce2e2287df0c2,Uniswap
eth,0xa148bd19e26ff9604f6a608e22bfb7b772d0d1a3,Curve Finance
eth,0xab04004e95227456310ef7fac95e40d8a4837d45,Uniswap V3
eth,0x941eb6f616114e4ecaa85377945ea306002612fe,Curve Finance
eth,0x393f4022dc0b42ed6f0a01e7be7a492b45ec43e6,Uniswap V3
eth,0xc558f600b34a5f69dd2f0d06cb8a88d829b7420a,SushiSwap
eth,0x8ae720a71622e824f576b4a8c03031066548a3b1,Uniswap
eth,0xf3b675df63fb4889180d290a338fc15c0766fd64,Uniswap
eth,0x4d64fdedc4321a23b4dff449af0e54ddd42e9925,Uniswap V3
eth,0xcf15ad9be9d33384b74b94d63d06b4a9bd82f640,Uniswap V3
eth,0xc1e5a132cdbaa4ddc32356e9e59828e7769ef0a2,KyberSwap Elastic
eth,0x9461173740d27311b176476fa27e94c681b1ea6b,SushiSwap
eth,0x1ee312a6d5fe7b4b8c25f0a32fca6391209ebebf,Uniswap
eth,0x0df99e55fd9f829a2a57097da4469925e90ab8c3,Solidly
eth,0x4fda00d490c1c05ff15d7313d1cebe9c711e434b,Uniswap
eth,0x4fda00d490c1c05ff15d7313d1cebe9c711e434b,Uniswap
eth,0x07840b4825b74cc6ce264bf2743dee647194f49b,Uniswap
eth,0x4d5ef58aac27d99935e5b6b4a6778ff292059991,Uniswap
eth,0x4b3ec6f5290f729e4b9b0ccfbb1dfaa118c078a2,Uniswap
eth,0x4b3ec6f5290f729e4b9b0ccfbb1dfaa118c078a2,Uniswap
eth,0x2d6fcfde9709343c4c7a78d91077473d6b604653,Uniswap V3
eth,0x6d76f7d16ca40dd13e52df3e1615318f763c0241,Uniswap
eth,0x12d4444f96c644385d8ab355f6ddf801315b6254,Uniswap
eth,0x4051e7ac2df5fc28f30f503327aea20ffb96d6c4,Uniswap V3
eth,0xdbb69ea87507525fffbd1c4f1ad6f7d30a9a402e,SushiSwap
eth,0x16e23ed3742e65bbd6dda48ac531b8ecc38f5dd5,Uniswap
eth,0xe45b4a84e0ad24b8617a489d743c52b84b7acebe,Uniswap
eth,0x459e4eeafb9e5d7299bbbcd5b6ab36667ffe3597,Uniswap
eth,0x7270233ccae676e776a659affc35219e6fcfbb10,Uniswap V3
eth,0xfe903a12359496b932e24c5e9b78f1b9060a6342,Uniswap
eth,0x89e4d042c27210c2cdfc472d3ea4a88d30e4c245,Uniswap V3
eth,0xdb02d6827220475ece91893255fdf57bed51aee3,Uniswap V3
eth,0x70ec2fa6eccf4010eaf572d1c1a7bcbc72dec983,Uniswap
eth,0xe936f0073549ad8b1fa53583600d629ba9375161,Uniswap V3
eth,0xe859041c9c6d70177f83de991b9d757e13cea26e,Uniswap V3
eth,0xb2db69d6986fbf38de781ba606923f8ae8d7f437,Uniswap V3
eth,0x65b9ad105b95290bcde1ed91f2f6688232ad5782,Uniswap
eth,0xd050430dd432876cf5622ff60c4dc106b64fa753,Uniswap V3
eth,0xaf9060d26826964c1b9329582e23b4adbf7679e3,Uniswap V3
eth,0x4e0924d3a751be199c426d52fb1f2337fa96f736,Uniswap V3
eth,0x4dc02e1bb2ec1ce4c50c351e6e06505e7b1dce8d,Uniswap
eth,0x8f0350c8be74b4cb0458cbf04d16753000fda9d0,Uniswap V3
eth,0xf2f12b364f614925ab8e2c8bfc606edb9282ba09,Curve Finance
eth,0x441b8a1980f2f2e43a9397099d15cc2fe6d36250,Balancer
eth,0xa3b79b78678c15eec77389b380988b0229da1876,Uniswap
eth,0x8fe536c7dc019455cce34746755c64bbe2aa163b,Uniswap V3
eth,0x75c80ce8fddfc61641bed16cd90c9123f0d9a020,Uniswap V3
eth,0x9b7dad79fc16106b47a3dab791f389c167e15eb0,Uniswap
eth,0x8be08ac723ea6264c99d7ae751667ec914ce0e91,Uniswap V3
eth,0x590d82ed2109ae4649a94796e81e743cac087f24,Uniswap V3
eth,0xfd1cf6fd41f229ca86ada0584c63c49c3d66bbc9,Balancer
eth,0xb84c45174bfc6b8f3eaecbae11dee63114f5c1b2,SushiSwap
eth,0xe3168409fb0ba8ed1200a3dd61e0da3afe32fda5,Balancer
avax,0x7f90122bf0700f9e7e1f688fe926940e8839f353,Curve Finance
avax,0x7f90122bf0700f9e7e1f688fe926940e8839f353,Curve Finance
avax,0xb5352a39c11a81fe6748993d586ec448a01f08b5,TradeJoe
avax,0xf4003f4efbe8691b60249e6afbd307abe7758adb,TraderJoe
avax,0x4b946c91c2b1a7d7c40fb3c130cdfbaf8389094d,TraderJoe
avax,0xfe15c2695f1f920da45c30aae47d11de51007af9,TraderJoe
avax,0x1da20ac34187b2d9c74f729b85acb225d3341b25,Curve Finance
avax,0xcca0cffbf97fb10b08c1703f1dddcf7b48c69d69,TradeJoe
avax,0xed8cbd9f0ce3c6986b22002f03c6475ceb7a6256,TraderJoe
avax,0x42be75636374dfa0e57eb96fa7f68fe7fcdad8a3,TradeJoe
avax,0x454e67025631c065d3cfad6d71e6892f74487a15,TraderJoe
avax,0x0e0100ab771e9288e0aa97e11557e6654c3a9665,Pangolin
avax,0x0c91a070f862666bbcce281346be45766d874d98,TraderJoe
avax,0x024ba2110590dffa4d6b288761c5ee1e78e62cd4,KyberSwap Elastic
avax,0x7c05d54fc5cb6e4ad87c6f5db3b807c94bb89c52,Pangolin
avax,0xa389f9430876455c36478deea9769b7ca4e3ddb1,TraderJoe
avax,0xe530dc2095ef5653205cf5ea79f8979a7028065c,Pangolin
avax,0xbb4646a764358ee93c2a9c4a147d5aded527ab73,TraderJoe
avax,0xe4e7aaa5a1aab5b55ee44fab2d5dd6fcd80e4d42,TradeJoe
avax,0xc01961ede437bf0cc41d064b1a3f6f0ea6aa2a40,TradeJoe
avax,0x330f77bda60d8dab14d2bb4f6248251443722009,TraderJoe
avax,0xe3ba3d5e3f98eeff5e9eddd5bd20e476202770da,Pangolin
avax,0x294dc12a20e0018f77d8e043dad60af6777f716b,TradeJoe
avax,0xbd918ed441767fe7924e99f6a0e0b568ac1970d9,Pangolin
avax,0xd7538cabbf8605bde1f4901b47b8d42c61de0367,Pangolin
avax,0xdf3e481a05f58c387af16867e9f5db7f931113c9,TradeJoe
avax,0xacc68cf5283deb2feea76fa3d8f949eacadc01d5,KyberSwap Elastic
avax,0xc0294fafdee273f4d8d01db52cc0c65102bc081f,TraderJoe
avax,0xe28984e1ee8d431346d32bec9ec800efb643eef4,Pangolin
avax,0x2a8a315e82f85d1f0658c5d66a452bbdd9356783,TraderJoe
avax,0xdb636857317c46b453d5ab400b278cf2dadc996e,TraderJoe
avax,0x6bf6fc7eaf84174bb7e1610efd865f0ebd2aa96d,Curve Finance
avax,0x6bf6fc7eaf84174bb7e1610efd865f0ebd2aa96d,Curve Finance
avax,0x6bf6fc7eaf84174bb7e1610efd865f0ebd2aa96d,Curve Finance
avax,0x42152bdd72de8d6767fe3b4e17a221d6985e8b25,Pangolin
avax,0x27cc2be95d1492bba726e10eba57968a065f05ec,Frax
avax,0x2fd81391e30805cc7f2ec827013ce86dc591b806,TraderJoe
avax,0x0551827bbd26054b80ed8099fa04f551632e9380,KyberSwap Elastic
avax,0x3052a75dfd7a9d9b0f81e510e01d3fe80a9e7ec7,TraderJoe
avax,0xf43f906250bea2d84aeaaf28bd7ac74d5c8dbfb6,TradeJoe
avax,0xf43f906250bea2d84aeaaf28bd7ac74d5c8dbfb6,TradeJoe
polygon,0xddcb1663cc71937fb1e6052874484383ea80d01b,Quickswap
polygon,0xddcb1663cc71937fb1e6052874484383ea80d01b,Quickswap
polygon,0x160532d2536175d65c03b97b0630a9802c274dad,Quickswap
polygon,0xc4e595acdd7d12fec385e5da5d43160e8a0bac0e,SushiSwap
polygon,0x369582d2010b6ed950b571f4101e3bb9b554876f,Quickswap
polygon,0x5786b267d35f9d011c4750e0b0ba584e1fdbead1,SushiSwap
polygon,0xde990994309bc08e57aca82b1a19170ad84323e8,SushiSwap
polygon,0xadbf1854e5883eb8aa7baf50705338739e558e5b,Quickswap
polygon,0x6e7a5fafcec6bb1e78bae2a1f0b612012bf14827,Quickswap
polygon,0x9803c7ae526049210a1725f7487af26fe2c24614,SushiSwap
polygon,0xdc9232e2df177d7a12fdff6ecbab114e2231198d,Quickswap
polygon,0x3902b89e0e28a23f82086b87bb81ef5a1eabf276,Quickswap
polygon,0x853ee4b2a13f8a742d64c8f088be7ba2131f670d,Quickswap
polygon,0x6cf8654e85ab489ca7e70189046d507eba233613,ApeSwap
polygon,0x304e57c752e854e9a233ae82fcc42f7568b81180,Quickswap
polygon,0xbe40f7fff5a2235af9a8cb79a17373162efefa9c,Dfyn
polygon,0x9a8b2601760814019b7e6ee0052e25f1c623d1e6,Quickswap
polygon,0x69437901da6952da49bca49ffc923dfb82abfb16,Quickswap
polygon,0xa34ec05da1e4287fa351c74469189345990a3f0c,SushiSwap
polygon,0xf04adbf75cdfc5ed26eea4bbbb991db002036bdd,Quickswap
polygon,0x604229c960e5cacf2aaeac8be68ac07ba9df81c3,Quickswap
polygon,0xd32f3139a214034a0f9777c87ee0a064c1ff6ae2,ApeSwap
polygon,0xaab5254e17380511887aaba7e96a5339a519e26a,Quickswap
polygon,0x34965ba0ac2451a34a0471f04cca3f990b8dea27,SushiSwap
polygon,0x096c5ccb33cfc5732bcd1f3195c13dbefc4c82f4,Quickswap
polygon,0x8975ddc1c651865af89b617e0aafd5be5a1b9076,Quickswap
polygon,0x40f0a05c8c7a86ad1491a3911c293e093fe92436,Dfyn
polygon,0x5d9ac8993b714df01d079d1b5b0b592e579ca099,SushiSwap
polygon,0xd2105fe5f1b631daf2398e918549758cd181ca7c,Frax
polygon,0x71bd159cf9136d038a60f10118741dfcb10c3111,Quickswap
polygon,0x2cf7252e74036d1da831d11089d326296e64a728,Quickswap
polygon,0x5a94f81d25c73eddbdd84b84e8f6d36c58270510,Quickswap
polygon,0xfc2fc983a411c4b1e238f7eb949308cf0218c750,Quickswap
polygon,0x65d43b64e3b31965cd5ea367d4c2b94c03084797,ApeSwap
polygon,0xdb995f975f1bfc3b2157495c47e4efb31196b2ca,SushiSwap
arbitrum,0x80a9ae39310abf666a87c743d6ebbd0e8c42158e,Uniswap V3
arbitrum,0x960ea3e3c7fb317332d990873d354e18d7645590,Curve Finance
arbitrum,0xb7e50106a5bd3cf21af210a755f9c8740890a8c9,SushiSwap
arbitrum,0xc31e54c7a869b9fcbecc14363cf510d1c41fa443,Uniswap V3
arbitrum,0x36bf227d6bac96e2ab1ebb5492ecec69c691943f,Balancer
arbitrum,0x27807dd7adf218e1f4d885d54ed51c70efb9de50,Uniswap V3
arbitrum,0x8b8149dd385955dc1ce77a4be7700ccd6a212e65,Zyberswap
arbitrum,0x6eb2dc694eb516b16dc9fbc678c60052bbdd7d80,Curve Finance
arbitrum,0x7f90122bf0700f9e7e1f688fe926940e8839f353,Curve Finance
arbitrum,0xcb0e5bfa72bbb4d16ab5aa0c60601c438f04b4ad,SushiSwap
arbitrum,0x87425d8812f44726091831a9a109f4bdc3ea34b4,Camelot
arbitrum,0x905dfcd5649217c42684f23958568e533c711aa3,SushiSwap
arbitrum,0x1aeedd3727a6431b8f070c0afaa81cc74f273882,Uniswap V3
arbitrum,0x2f5e87c9312fa29aed5c179e456625d79015299c,Uniswap V3
arbitrum,0x0c1cf6883efa1b496b01f654e247b9b419873054,SushiSwap
arbitrum,0xe20f93279ff3538b1ad70d11ba160755625e3400,SolidLizard
arbitrum,0x24704aff49645d32655a76df6d407e02d146dafc,SushiSwap
arbitrum,0x9164424a33a89202040f02170431073c59efa1a9,Camelot
arbitrum,0x641c00a822e8b671738d32a431a4fb6074e5c79d,Uniswap V3
arbitrum,0x5201f6482eea49c90fe609ed9d8f69328bac8dda,Camelot
arbitrum,0x7418f5a2621e13c05d1efbd71ec922070794b90a,SushiSwap
arbitrum,0x84652bb2539513baf36e225c930fdd8eaa63ce27,Camelot
arbitrum,0x17c14d2c404d167802b16c450d3c99f88f2c4f4d,Uniswap V3
arbitrum,0x73ca43c063f06cbee4358a2fb705b0f9088e243f,Camelot
arbitrum,0xaa5bd49f2162ffdc15634c87a77ac67bd51c6a6d,SushiSwap
arbitrum,0x30df229cefa463e991e29d42db0bae2e122b2ac7,Curve Finance
arbitrum,0x149e36e72726e0bcea5c59d40df2c43f60f5a22d,Uniswap V3
arbitrum,0xc9df93497b1852552f2200701ce58c236cc0378c,SolidLizard
arbitrum,0x01efed58b534d7a7464359a6f8d14d986125816b,Camelot
arbitrum,0x70717296353f0cdaf1b9a5626455def6b6cf63a9,Sterling
arbitrum,0x64541216bafffeec8ea535bb71fbc927831d0595,Balancer
arbitrum,0x13398e27a21be1218b6900cbedf677571df42a48,Uniswap V3
arbitrum,0x569061e2d807881f4a33e1cbe1063bc614cb75a4,Balancer
arbitrum,0xeb16239e886422852b5a2b1b86d910eb72663b4a,Zyberswap
arbitrum,0x035d9815ae5af78d568721fa118bb93428c91f51,Camelot
arbitrum,0x2334d412da299a21486b663d12c392185b313aaa,Uniswap V3
arbitrum,0x13fda18516eafe5e8ae930f86fa51ae4b6c35e8f,TraderJoe
arbitrum,0xd37af656abf91c7f548fffc0133175b5e4d3d5e6,Uniswap V3
arbitrum,0x4c0a68dd92449fc06c1a651e9eb1dffb61d64e18,Camelot
arbitrum,0xc9b8a3fdecb9d5b218d02555a8baf332e5b740d5,Curve Finance
arbitrum,0xbfd465e270f8d6ba62b5000cd27d155fb5ae70f0,Camelot
arbitrum,0xd9d611c6943585bc0e18e51034af8fa28778f7da,SolidLizard
arbitrum,0x088f2bd3667f385427d9289c28725d43d4b74ab4,Magicswap
arbitrum,0x913398d79438e8d709211cfc3dc8566f6c67e1a8,Camelot
arbitrum,0xf69223b75d9cf7c454bb44e30a3772202bee72cf,Zyberswap
arbitrum,0xdbbc93072295362d38b63accd447d9c0b36a1678,Uniswap V3
arbitrum,0x7e7fb3cceca5f2ac952edf221fd2a9f62e411980,Uniswap V3
arbitrum,0xc0f05732d1cda6f59487ceeef4390abcad86ea3e,Uniswap V3
arbitrum,0xb86af5822ec4d589f13a8f345bae5cbaf76bef5c,AlienFi
arbitrum,0xe726c8007c4f2aeb827d6e7f034a24e0b77beed0,Sterling
arbitrum,0xc91b7b39bbb2c733f0e7459348fd0c80259c8471,Uniswap V3
arbitrum,0x1c31fb3359357f6436565ccb3e982bc6bf4189ae,Camelot
arbitrum,0x3a4c6d2404b5eb14915041e01f63200a82f4a343,Balancer
arbitrum,0xe8ee01ae5959d3231506fcdef2d5f3e85987a39c,SushiSwap
arbitrum,0x460c2c075340ebc19cf4af68e5d83c194e7d21d0,Camelot
arbitrum,0x2a83e1aa650b364ac88b39f1f67a34abcca8e6f2,KyberSwap Elastic
arbitrum,0x114de2affc6a335433dbe9d3d51a8f31a5591fdf,KyberSwap Elastic
arbitrum,0x570eab8422160840ce3b7b2be4c71d657659868f,SwapFish
arbitrum,0xf904469497e6a179a9d47a7b468e4be42ec56e65,Magicswap
arbitrum,0x751f3b8ca139bc1f3482b193297485f14208826a,SolidLizard
arbitrum,0x4d834a9b910e6392460ebcfb59f8eef27d5c19ff,Uniswap V3
arbitrum,0x15b9d20bcaa4f65d9004d2bebac4058445fd5285,SolidLizard
arbitrum,0x90ff2b6b6a2eb3c68d883bc276f6736b1262fa50,Frax
arbitrum,0x110a0f39b15d04f2f348b61bd741429c7d188d3f,SushiSwap
arbitrum,0x6345ccf4b1d4411789cd11411f146bfe3de14e8a,3xcalibur
arbitrum,0x7ffaf4698635a7679ce508160f2156b8739f37fe,Camelot
arbitrum,0x2ce5fd6f6f4a159987eac99ff5158b7b62189acf,Curve Finance
arbitrum,0xb2c362bf6c0e5ecba587732f5155981e60d9da85,AlienFi
arbitrum,0x59bf0545fca0e5ad48e13da269facd2e8c886ba4,Curve Finance
arbitrum,0xce0c908039fdd8eac210e9b6d17ec9003bd83b0e,Uniswap V3
arbitrum,0xb8aa98969728ead6076fe9a72cab65cea5dee023,AlienFi
arbitrum,0x97e5f60fa17816011039b908c19fa4b43de73731,SolidLizard
arbitrum,0x0bb5a573886bbcecf18590b6cb59e980fac7d278,Frax
arbitrum,0xc61ff48f94d801c1ceface0289085197b5ec44f0,Balancer
arbitrum,0x616279ff3dbf57a55e3d1f2e309e5d704e4e58ae,Camelot
arbitrum,0x8e89f6d18086bcb660826b6de0e2a178f6155153,SushiSwap
arbitrum,0x7ec3717f70894f6d9ba0be00774610394ce006ee,TraderJoe
arbitrum,0xb5b77f1ad2b520df01612399258e7787af63025d,Balancer
arbitrum,0x3fee6e8fbde48b727f82c55639ed2dd0cd9ba642,Camelot
optimism,0x6c5019d345ec05004a7e7b0623a91a0d9b8d590d,Velodrome Finance
optimism,0x061b87122ed14b9526a813209c8a59a633257bab,Curve Finance
optimism,0x7bc5728bc2b59b45a58d9a576e2ffc5f0505b35e,Curve Finance
optimism,0x4fd63966879300cafafbb35d157dc5229278ed23,Beethoven X
optimism,0x1337bedc9d22ecbe766df105c9623922a27963ec,Curve Finance
optimism,0xd16232ad60188b68076a235c65d692090caba155,Velodrome Finance
optimism,0x985612ff2c9409174fedcff23d4f4761af124f88,Velodrome Finance
optimism,0xb90b9b1f91a01ea22a182cd84c1e22222e39b415,Curve Finance
optimism,0xb343dae0e7fe28c16ec5dca64cb0c1ac5f4690ac,Velodrome Finance
optimism,0x68f5c0a2de713a54991e01858fd27a3832401849,Uniswap V3
optimism,0xc6c1e8399c1c33a3f1959f2f77349d74a373345c,Velodrome Finance
optimism,0x48dce63bacf1c7c839cfa7d4f871ad17c0d30d38,Velodrome Finance
optimism,0xe8537b6ff1039cb9ed0b71713f697ddbadbb717d,Velodrome Finance
optimism,0x79c912fef520be002c2b6e57ec4324e260f38e50,Velodrome Finance
optimism,0xd62c9d8a3d4fd98b27caaefe3571782a3af0a737,Velodrome Finance
optimism,0x36b18618c4131d8564a714fb6b4d2b1edadc0042,Uniswap V3
optimism,0x7b50775383d3d6f0215a8f290f2c9e2eebbeceb2,Beethoven X
optimism,0x9056eb7ca982a5dd65a584189994e6a27318067d,Velodrome Finance
optimism,0x47029bc8f5cbe3b464004e87ef9c9419a48018cd,Velodrome Finance
optimism,0x4f7ebc19844259386dbddb7b2eb759eefc6f8353,Velodrome Finance
optimism,0x6fd5bee1ddb4dbbb0b7368b080ab99b8ba765902,Velodrome Finance
optimism,0xcdd41009e74bd1ae4f7b2eecf892e4bc718b9302,Velodrome Finance
optimism,0x85149247691df622eaf1a8bd0cafd40bc45154a9,Uniswap V3
optimism,0x21950a0ca249a0ef3d182338c86c8c066b24d801,Velodrome Finance
optimism,0xd65c1120ddf79f827b925c505949e02c5a0d6236,Velodrome Finance
optimism,0x29a20ca4968d756c7d0922a7064a1a56f4624e9a,Velodrome Finance
optimism,0xa99817d2d286c894f8f3888096a5616d06f20d46,Velodrome Finance
optimism,0x5edac6b8ea08d535c01981d75b3361481c0ee999,Velodrome Finance
optimism,0xc899c4d73ed8df2ead1543ab915888b0bf7d57a2,Velodrome Finance
optimism,0x67124355cce2ad7a8ea283e990612ebe12730175,Velodrome Finance
optimism,0x207addb05c548f262219f6bfc6e11c02d0f7fdbe,Velodrome Finance
optimism,0x73b14a78a0d396c521f954532d43fd5ffe385216,Uniswap V3
optimism,0x0392b358ce4547601befa962680bede836606ae2,Uniswap V3
optimism,0xffd74ef185989bff8752c818a53a47fc45388f08,Velodrome Finance
optimism,0x63642a192bab08b09a70a997bb35b36b9286b01e,Velodrome Finance
optimism,0x17d99c78f1aa7870ab30fb3e93b2fe9f6502d192,Velodrome Finance
optimism,0xe75a3f4bf99882ad9f8aebab2115873315425d00,Velodrome Finance
optimism,0x7b17fc02d85cb5589ec1d1c3db507dc557590c79,Uniswap V3
optimism,0x535541f1aa08416e69dc4d610131099fa2ae7222,Uniswap V3
optimism,0xc64f9436f8ca50cdcc096105c62dad52faeb1f2e,Uniswap V3
optimism,0xff7fbdf7832ae524deda39ca402e03d92adff7a5,Uniswap V3
optimism,0xb589969d38ce76d3d7aa319de7133bc9755fd840,Uniswap V3
optimism,0x1c3140ab59d6caf9fa7459c6f83d4b52ba881d36,Uniswap V3
